product_id,category_id,product_segment,base_price,quality_score,base_conversion,base_popularity,launch_day
2347,11,midrange,54.3,0.824,0.0308,0.0001923514,363
2348,4,midrange,39.49,0.776,0.0305,0.0001857653,312
2349,6,budget,35.35,0.485,0.0208,0.0001564366,99
2350,15,budget,30.09,0.267,0.0139,0.0002595033,284
2351,12,premium,255.54,0.631,0.0171,0.0002358443,79
2352,15,budget,16.79,0.464,0.0233,0.0001748009,46
2353,8,midrange,55.84,0.467,0.0182,0.0002107819,94
2354,11,budget,38.56,0.945,0.0365,0.0002815065,50
2355,9,budget,52.76,0.365,0.0148,0.0001927538,233
2356,3,midrange,55.4,0.951,0.0351,0.0005716332,249
2357,4,midrange,72.26,0.628,0.0227,0.0001656074,13
2358,10,midrange,146.44,0.879,0.0283,0.0001780198,39
2359,1,premium,337.04,0.463,0.01,0.0003077258,174
2360,15,budget,58.5,0.725,0.027,0.0003023625,41
2361,3,budget,5.41,0.667,0.035,0.0002401755,302
2362,4,budget,9.61,0.943,0.0424,0.0002229942,146
2363,13,midrange,55.07,0.384,0.0153,0.0001681611,150
2364,2,budget,11.29,0.403,0.0228,0.0001718643,1
2365,14,midrange,67.07,0.962,0.0347,0.0002082606,256
2366,12,budget,33.9,0.323,0.0153,0.0001764186,263
2367,1,midrange,25.86,0.726,0.0306,0.0001592156,276
2368,12,midrange,61.61,0.295,0.0117,0.0002666385,197
2369,11,premium,495.65,0.308,0.0028,0.0007488026,98
2370,13,budget,25.42,0.698,0.0297,0.0001962493,28
2371,14,premium,289.36,0.664,0.0177,0.0001936708,115
2372,12,budget,10.64,0.68,0.0327,0.000209122,198
2373,11,budget,18.07,0.605,0.0279,0.0001667251,42
2374,6,budget,21.47,0.807,0.0342,0.000220064,19
2375,12,budget,33.25,0.994,0.0389,0.000244116,79
2376,15,midrange,92.52,0.457,0.0156,0.0001666574,25
2377,11,budget,9.75,0.493,0.0266,0.0002026801,5
2378,12,budget,32.1,0.492,0.0215,0.0003303109,177
2379,8,midrange,101.29,0.822,0.028,0.0001671954,271
2380,13,midrange,23.32,0.511,0.0235,0.0002588376,182
2381,15,midrange,94.06,0.758,0.026,0.0002158844,33
2382,3,midrange,129.74,0.584,0.0185,0.0001609784,123
2383,4,budget,37.16,0.706,0.0283,0.0001875641,12
2384,11,midrange,35.68,0.872,0.0343,0.0001881786,226
2385,9,budget,39.05,0.636,0.0256,0.0001713178,85
2386,11,budget,9.81,0.606,0.0305,0.0002191731,141
2387,1,budget,17.09,0.45,0.0227,0.0001549373,329
2388,8,midrange,103.28,0.637,0.0214,0.00054291,214
2389,11,budget,9.14,0.447,0.0252,0.0001919211,279
2390,11,midrange,39.74,0.883,0.0342,0.0001999881,127
2391,12,budget,46.86,0.542,0.0216,0.0001794059,339
2392,12,budget,11.63,0.347,0.0207,0.0001673903,260
2393,12,budget,35.26,0.43,0.0189,0.0002982695,188
2394,13,budget,18.17,0.651,0.0295,0.0002044189,211
2395,11,budget,16.24,0.937,0.04,0.0001801758,227
2396,11,midrange,25.03,0.475,0.022,0.0005056365,58
2397,11,midrange,29.0,0.448,0.0204,0.0002695821,91
2398,3,budget,6.95,0.555,0.0301,0.0001929225,250
2399,4,midrange,108.54,0.976,0.033,0.0003585603,160
2400,10,budget,61.87,0.884,0.0323,0.0002682033,286
2401,14,budget,31.23,0.362,0.0171,0.0002125756,191
2402,12,budget,7.39,0.71,0.0353,0.0003515859,24
2403,2,budget,13.01,0.844,0.0377,0.0002067965,242
2404,11,budget,7.62,0.826,0.0392,0.0001822619,222
2405,4,midrange,255.07,0.617,0.0166,0.0002976562,133
2406,12,budget,11.29,0.799,0.0367,0.0001876143,288
2407,14,midrange,27.67,0.688,0.029,0.0002463388,128
2408,11,budget,19.39,0.401,0.0205,0.0002741506,41
2409,11,midrange,62.8,0.292,0.0115,0.0017999809,44
2410,6,midrange,47.05,0.527,0.021,0.0003996021,329
2411,8,budget,37.61,0.296,0.0139,0.0001617897,137
2412,14,budget,6.48,0.546,0.0301,0.0001588983,151
2413,12,midrange,24.42,0.872,0.0359,0.0003298309,111
2414,10,premium,161.62,0.883,0.028,0.0001890532,269
2415,7,premium,247.57,0.276,0.0048,0.0001531336,221
2416,1,budget,40.84,0.302,0.0138,0.0002541296,328
2417,3,midrange,53.75,0.752,0.0283,0.0003026639,326
2418,3,budget,22.17,0.625,0.0277,0.0001656915,361
2419,7,budget,12.26,0.362,0.021,0.0002235892,120
2420,15,midrange,132.59,0.854,0.0279,0.0002941795,213
2421,10,budget,60.97,0.412,0.0159,0.0001682979,126
2422,4,midrange,65.62,0.309,0.0119,0.0001608873,257
2423,3,midrange,145.04,0.812,0.026,0.0001705362,273
2424,6,budget,31.1,0.706,0.0291,0.0002627848,91
2425,14,midrange,92.09,0.546,0.0187,0.0001538285,313
2426,7,budget,10.66,0.77,0.0359,0.0002180792,105
2427,13,budget,17.31,0.934,0.0396,0.0001913573,358
2428,14,budget,14.93,0.276,0.0172,0.0002080672,310
2429,3,premium,865.46,0.721,0.0148,0.0001647837,6
2430,11,budget,34.36,0.414,0.0184,0.0001862901,145
2431,15,budget,18.21,0.606,0.0279,0.0002030395,141
2432,8,midrange,260.05,0.568,0.0148,0.000154741,300
2433,1,premium,849.93,0.542,0.0086,0.0001579951,264
2434,15,premium,566.81,0.393,0.0052,0.0006031019,18
2435,14,midrange,21.29,0.852,0.0359,0.000153605,306
2436,10,budget,12.03,0.535,0.0272,0.000344206,79
2437,11,midrange,21.91,0.915,0.0379,0.0002386015,134
2438,4,midrange,37.9,0.516,0.0216,0.0001526292,62
2439,14,premium,1004.82,0.88,0.0197,0.0001705947,57
2440,9,midrange,49.53,0.658,0.0254,0.0004809678,192
2441,1,budget,23.04,0.539,0.0246,0.000153543,30
2442,12,budget,25.31,0.778,0.0325,0.0002414338,29
2443,15,midrange,109.23,0.84,0.0282,0.0002386272,286
2444,14,budget,8.09,0.612,0.0315,0.0003311449,125
2445,4,budget,28.82,0.569,0.0246,0.0002590408,236
2446,1,budget,20.2,0.683,0.0302,0.0002794241,359
2447,15,midrange,95.58,0.689,0.0235,0.0002015682,18
2448,15,midrange,41.09,0.569,0.0231,0.0001924726,289
2449,10,midrange,142.08,0.818,0.0263,0.0002378712,40
2450,12,midrange,27.49,0.55,0.0242,0.0001865464,277
2451,9,midrange,113.91,0.59,0.0193,0.0002022179,111
2452,8,midrange,84.69,0.704,0.0246,0.0002234932,49
2453,3,budget,8.02,0.99,0.0448,0.0001772413,83
2454,2,midrange,147.26,0.446,0.0131,0.0002185002,133
2455,4,budget,12.78,0.424,0.023,0.0001713457,266
2456,14,budget,34.95,0.383,0.0173,0.0001595305,248
2457,3,budget,28.79,0.767,0.0316,0.0001795491,265
2458,4,midrange,66.03,0.587,0.0216,0.0001593899,7
2459,11,midrange,36.18,0.541,0.0227,0.0001647989,355
2460,4,premium,192.09,0.403,0.0104,0.0003392474,158
2461,3,premium,780.12,0.918,0.0222,0.0002098051,40
2462,11,premium,423.06,0.582,0.0132,0.0001547409,338
2463,7,budget,6.84,0.706,0.0354,0.0009993705,289
2464,11,premium,312.83,0.334,0.0058,0.0001634903,30
2465,14,midrange,21.47,0.331,0.0176,0.0001874529,159
2466,3,premium,321.21,0.301,0.0045,0.0001617994,330
2467,14,budget,14.87,0.526,0.026,0.0002382962,249
2468,14,budget,6.3,0.605,0.0322,0.00022014,71
2469,14,premium,662.02,0.433,0.0059,0.0002432164,255
2470,11,budget,9.42,0.512,0.0274,0.000191422,69
2471,11,budget,16.53,0.255,0.016,0.0009818509,128
2472,11,budget,20.12,0.513,0.0242,0.0005041049,71
2473,12,budget,48.8,0.339,0.0143,0.0003767601,253
2474,1,budget,15.49,0.346,0.0195,0.0001588241,339
2475,15,premium,1321.96,0.253,0.002,0.0002583478,16
2476,11,premium,208.77,0.772,0.023,0.0005337482,220
2477,13,premium,654.81,0.948,0.024,0.0003095849,90
2478,7,budget,10.32,0.716,0.0341,0.0001533036,274
2479,1,budget,23.82,0.322,0.0168,0.0002958487,50
2480,10,budget,10.4,0.992,0.0438,0.0001859477,133
2481,10,budget,63.47,0.982,0.0356,0.0002257668,75
2482,8,budget,66.59,0.601,0.0221,0.0001693345,318
2483,6,midrange,75.69,0.331,0.0121,0.0001533791,30
2484,4,premium,522.69,0.791,0.0195,0.0001527465,212
2485,10,midrange,107.89,0.971,0.0329,0.0002069732,43
2486,7,budget,11.16,0.834,0.0379,0.0001553692,218
2487,15,budget,31.87,0.718,0.0294,0.0001821284,280
2488,3,budget,19.79,0.708,0.0311,0.0002531596,274
2489,6,budget,24.75,0.983,0.0398,0.0002801175,12
2490,4,budget,12.08,0.305,0.0191,0.0005823299,282
2491,11,budget,35.38,0.362,0.0165,0.0003249617,108
2492,9,midrange,40.01,0.873,0.0338,0.0001716097,248
2493,12,midrange,93.24,0.359,0.0121,0.0002650568,351
2494,15,budget,10.08,0.537,0.028,0.0002291739,43
2495,4,budget,12.04,0.461,0.0246,0.0001925706,132
2496,12,budget,7.32,0.433,0.0256,0.0003398273,316
2497,1,budget,11.91,0.269,0.0179,0.0001922109,51
2498,4,midrange,121.88,0.675,0.022,0.0002480921,95
2499,9,midrange,97.75,0.551,0.0186,0.0001718976,200
2500,1,premium,492.99,0.664,0.0153,0.0002514063,363
2501,11,midrange,81.54,0.478,0.0169,0.0002014608,107
2502,12,budget,9.31,0.956,0.043,0.0001905643,140
2503,13,budget,5.32,0.694,0.036,0.0002015792,290
2504,10,budget,30.68,0.971,0.0384,0.0002237233,43
2505,11,budget,20.7,0.513,0.0241,0.0004152056,119
2506,7,premium,406.92,0.252,0.002,0.0002389141,115
2507,1,budget,9.4,0.836,0.0387,0.0002426272,146
2508,3,budget,24.82,0.871,0.0358,0.0001596602,209
2509,12,budget,8.18,0.294,0.0203,0.0003364456,80
2510,15,budget,29.28,0.719,0.0298,0.0002849621,142
2511,1,premium,117.35,0.746,0.0246,0.0001547325,334
2512,11,budget,20.75,0.359,0.0187,0.0005485632,302
2513,13,budget,10.99,0.664,0.0321,0.0001818711,349
2514,14,budget,22.67,0.432,0.0209,0.0001562317,249
2515,11,midrange,20.75,0.262,0.0153,0.0005915613,212
2516,11,midrange,62.65,0.9,0.0328,0.000171535,77
2517,12,midrange,32.17,0.619,0.0259,0.000222648,57
2518,14,budget,21.09,0.836,0.0353,0.0002581346,196
2519,3,budget,6.17,0.792,0.0389,0.0001778603,147
2520,15,midrange,32.08,0.995,0.0391,0.0003549778,287
2521,1,budget,24.1,0.578,0.0257,0.0002476518,3
2522,14,budget,6.06,0.571,0.0312,0.0002408594,325
2523,2,midrange,40.92,0.461,0.0193,0.0002379134,62
2524,4,budget,47.26,0.719,0.0277,0.0002187301,144
2525,1,budget,29.27,0.615,0.0262,0.0003082765,130
2526,8,midrange,212.11,0.797,0.0238,0.0001666078,337
2527,6,budget,16.58,0.517,0.0252,0.0002010205,262
2528,3,budget,14.04,0.348,0.02,0.0001963479,13
2529,9,budget,44.29,0.897,0.0342,0.0002029324,311
2530,8,midrange,43.88,0.871,0.0334,0.0002851358,246
2531,13,budget,20.39,0.513,0.0242,0.0002502842,24
2532,14,budget,6.49,0.768,0.0378,0.0002083299,285
2533,12,midrange,174.06,0.619,0.0184,0.0002233153,12
2534,3,midrange,65.51,0.821,0.0298,0.0002973022,155
2535,4,premium,482.82,0.543,0.0112,0.0004762773,59
2536,14,budget,14.16,0.652,0.0306,0.0001737107,4
2537,2,budget,10.8,0.293,0.0192,0.0003308769,204
2538,8,midrange,69.44,0.381,0.0142,0.0001880941,250
2539,15,midrange,134.88,0.836,0.0272,0.0003813619,175
2540,15,budget,24.35,0.536,0.0242,0.0002451518,125
2541,8,midrange,103.9,0.276,0.0087,0.0001744371,187
2542,12,budget,10.4,0.376,0.0222,0.000254455,55
2543,9,midrange,141.64,0.559,0.0172,0.0001937415,18
2544,13,midrange,37.36,0.788,0.0312,0.0001803033,57
2545,1,budget,8.28,0.523,0.0283,0.0002365955,19
2546,3,premium,837.63,0.809,0.018,0.000198259,280
2547,11,premium,309.45,0.894,0.0255,0.000161821,222
2548,4,budget,25.99,0.506,0.0229,0.0004423194,68
2549,12,budget,50.71,0.85,0.032,0.0002041431,208
2550,7,midrange,47.83,0.345,0.0146,0.0001703823,176
2551,14,budget,35.66,0.561,0.0234,0.0001739267,40
2552,14,budget,21.63,0.323,0.0173,0.0002001778,354
2553,9,budget,33.38,0.289,0.0142,0.0005944832,342
2554,13,premium,130.39,0.298,0.0085,0.0002293343,276
2555,4,budget,9.96,0.329,0.0207,0.0001540827,295
2556,9,midrange,81.32,0.877,0.0308,0.0001579559,199
2557,4,budget,9.15,0.658,0.0326,0.0003049782,293
2558,14,budget,6.15,0.961,0.0448,0.0001759962,192
2559,14,premium,373.92,0.654,0.0162,0.0003305864,60
2560,14,budget,22.96,0.722,0.031,0.0001713013,61
2561,14,budget,7.48,0.388,0.024,0.0003033409,311
2562,15,budget,35.82,0.655,0.0267,0.0001802436,162
2563,4,midrange,240.94,0.539,0.0142,0.0002098953,266
2564,15,budget,36.6,0.949,0.0369,0.0002094345,52
2565,11,budget,26.98,0.95,0.0383,0.0002084824,163
2566,8,budget,39.98,0.399,0.0173,0.000252756,30
2567,11,budget,8.73,0.715,0.0348,0.0001560109,80
2568,7,budget,13.27,0.729,0.0335,0.0001802168,39
2569,4,midrange,240.69,0.672,0.0188,0.0001568001,75
2570,4,budget,33.99,0.343,0.016,0.0004586317,221
2571,2,budget,36.75,0.741,0.0296,0.0002011257,1
2572,9,midrange,261.09,0.849,0.0247,0.0002897147,70
2573,14,midrange,29.56,0.509,0.0224,0.0001655668,252
2574,11,budget,10.61,0.636,0.0312,0.0001583022,54
2575,10,budget,31.91,0.337,0.0161,0.0002077118,202
2576,8,budget,10.23,0.948,0.0423,0.0002072559,316
2577,9,premium,614.08,0.332,0.0027,0.0001875056,284
2578,4,budget,45.75,0.406,0.0169,0.0002233616,44
2579,14,budget,18.25,0.474,0.0233,0.0001732283,53
2580,4,budget,16.26,0.869,0.0376,0.0004644358,257
2581,12,budget,30.2,0.775,0.0317,0.0001690159,126
2582,13,budget,6.36,0.255,0.02,0.0002485307,152
2583,11,budget,33.68,0.388,0.0176,0.0005104655,174
2584,14,midrange,22.19,0.813,0.0343,0.0001780688,211
2585,4,midrange,199.35,0.553,0.0155,0.0002486443,163
2586,14,midrange,53.08,0.27,0.0115,0.0001708628,8
2587,12,midrange,60.02,0.973,0.0356,0.0003457702,34
2588,14,budget,14.62,0.363,0.0203,0.000163815,0
2589,12,premium,176.87,0.633,0.0188,0.0002209458,96
2590,14,midrange,48.6,0.436,0.0177,0.0003023823,298
2591,15,midrange,176.57,0.803,0.0248,0.0001909618,354
2592,8,midrange,188.72,0.833,0.0255,0.0002742335,173
2593,14,budget,7.41,0.548,0.0296,0.0007690279,9
2594,13,budget,18.4,0.744,0.0327,0.0001704259,26
2595,9,budget,52.4,0.932,0.0347,0.0003119375,297
2596,15,budget,42.71,0.861,0.0331,0.0008002516,125
2597,7,budget,15.12,0.561,0.0271,0.0002047446,321
2598,11,budget,6.12,0.581,0.0315,0.0001595283,184
2599,3,budget,31.63,0.915,0.0363,0.0001931147,320
2600,4,premium,375.14,0.276,0.003,0.0001578324,49
2601,14,midrange,39.29,0.267,0.0127,0.0003284942,313
2602,7,midrange,113.45,0.404,0.0128,0.0002662854,199
2603,7,budget,10.92,0.871,0.0393,0.000185706,159
2604,4,midrange,187.15,0.365,0.0092,0.000164322,192
2605,9,premium,170.29,0.464,0.0131,0.0005660113,119
2606,14,midrange,90.51,0.722,0.0249,0.0001813109,220
2607,14,midrange,148.41,0.388,0.0111,0.000335827,281
2608,1,budget,42.59,0.477,0.0197,0.0002787013,295
2609,11,budget,35.71,0.6,0.0248,0.0003871487,357
2610,9,midrange,210.55,0.421,0.0106,0.0002235596,150
2611,11,premium,171.47,0.994,0.0316,0.0002765028,280
2612,8,budget,68.31,0.373,0.014,0.0001867175,324
2613,7,budget,41.6,0.887,0.0342,0.0002504229,6
2614,9,budget,27.36,0.603,0.026,0.0005285505,173
2615,11,budget,12.48,0.347,0.0204,0.0001890261,255
2616,9,premium,185.59,0.339,0.0083,0.0001609016,166
2617,9,midrange,113.77,0.625,0.0205,0.0001574945,36
2618,14,budget,21.88,0.515,0.0239,0.0004160846,239
2619,13,budget,10.69,0.426,0.0238,0.0007484991,148
2620,7,budget,14.54,0.969,0.0416,0.0003605794,225
2621,14,budget,16.93,0.598,0.0279,0.0001884126,0
2622,14,midrange,18.9,0.947,0.0397,0.0001898115,4
2623,3,midrange,132.49,0.373,0.011,0.0001920518,220
2624,11,midrange,34.99,0.388,0.0174,0.0003943289,358
2625,4,budget,11.91,0.697,0.0329,0.0003007112,233
2626,13,midrange,15.98,0.452,0.0231,0.0002221329,344
2627,4,midrange,196.48,0.389,0.0098,0.0001737607,309
2628,12,budget,39.97,0.321,0.0145,0.0001706524,102
2629,4,midrange,36.86,0.307,0.0144,0.0003617917,37
2630,10,midrange,40.54,0.815,0.0318,0.0001622833,203
2631,15,midrange,73.03,0.462,0.0168,0.0001817809,226
2632,7,budget,9.33,0.984,0.0439,0.0002059147,281
2633,14,budget,23.49,0.387,0.0192,0.0002012653,190
2634,15,budget,9.2,0.516,0.0276,0.0003646453,335
2635,14,budget,16.14,0.531,0.0258,0.0001557256,308
2636,3,budget,10.48,0.625,0.0309,0.0003908865,213
2637,14,midrange,49.38,0.903,0.034,0.0001824438,201
2638,1,budget,13.48,0.876,0.0386,0.0002605086,6
2639,7,budget,8.73,0.257,0.0188,0.0003335304,285
2640,14,premium,141.54,0.557,0.0172,0.0001615801,248
2641,12,budget,8.0,0.871,0.0406,0.0001628708,327
2642,10,budget,10.98,0.25,0.0176,0.0004942314,33
2643,7,midrange,183.31,0.65,0.0193,0.0002279263,53
2644,14,budget,9.37,0.445,0.025,0.0002125699,244
2645,12,budget,13.03,0.56,0.0277,0.0001688763,178
2646,9,midrange,41.09,0.565,0.023,0.0001646075,214
2647,14,budget,24.42,0.544,0.0245,0.0001933751,158
2648,4,budget,57.73,0.919,0.0338,0.0003543627,233
2649,3,budget,23.79,0.652,0.0284,0.0002848355,240
2650,12,midrange,89.91,0.928,0.0322,0.0001656654,69
2651,15,budget,42.15,0.795,0.0309,0.0002414139,277
2652,4,midrange,72.67,0.513,0.0186,0.0001565236,180
2653,4,budget,50.68,0.62,0.024,0.0003615019,210
2654,3,midrange,93.35,0.542,0.0185,0.0002117484,225
2655,14,budget,5.35,0.871,0.0422,0.0001628298,271
2656,4,budget,23.97,0.391,0.0192,0.0002290832,109
2657,9,midrange,55.58,0.952,0.0352,0.0001910311,2
2658,15,midrange,32.99,0.685,0.0281,0.0002207422,66
2659,1,budget,31.51,0.709,0.0291,0.0004178051,352
2660,11,budget,5.64,0.638,0.0338,0.0003445375,81
2661,10,budget,37.9,0.666,0.0268,0.0003352815,91
2662,14,budget,39.06,0.751,0.0297,0.0003722685,313
2663,7,midrange,61.66,0.741,0.0273,0.0001876704,86
2664,8,budget,20.58,0.411,0.0205,0.0009719409,169
2665,3,budget,16.42,0.687,0.0312,0.0001964907,135
2666,13,budget,23.97,0.516,0.0236,0.0015240681,241
2667,13,budget,7.69,0.728,0.0357,0.0001864259,217
2668,3,budget,8.03,0.661,0.0332,0.0001695147,187
2669,7,budget,21.8,0.385,0.0194,0.0002129231,183
2670,14,budget,35.44,0.801,0.0319,0.0001520141,304
2671,1,premium,186.1,0.593,0.0172,0.0002268075,212
2672,4,budget,19.16,0.664,0.0297,0.0003703557,185
2673,11,midrange,164.11,0.754,0.0234,0.0001553423,323
2674,6,budget,12.26,0.74,0.0343,0.0003621263,34
2675,4,budget,10.47,0.812,0.0374,0.0002249475,304
2676,9,budget,30.59,0.405,0.0186,0.0001883649,72
2677,3,budget,5.09,0.333,0.0235,0.0005255842,121
2678,10,midrange,43.13,0.752,0.0293,0.0001538938,4
2679,12,midrange,91.83,0.427,0.0146,0.0002383383,208
2680,11,midrange,78.81,0.336,0.012,0.0002041024,303
2681,2,midrange,76.68,0.348,0.0126,0.0002414066,139
2682,14,budget,11.56,0.485,0.0256,0.00039831,242
2683,3,budget,15.47,0.994,0.0422,0.0002792241,143
2684,13,midrange,64.91,0.368,0.014,0.0001690463,277
2685,7,budget,32.38,0.474,0.0208,0.0001696868,364
2686,13,budget,23.4,0.941,0.0385,0.0002534065,260
2687,4,premium,752.84,0.972,0.0242,0.0002403812,124
2688,3,premium,736.73,0.422,0.005,0.0001687897,300
2689,9,midrange,195.93,0.91,0.0281,0.0005035108,13
2690,1,budget,7.49,0.354,0.0228,0.0004312171,360
2691,4,midrange,244.65,0.821,0.024,0.0001526572,306
2692,12,budget,42.33,0.26,0.0121,0.0001687817,238
2693,14,budget,10.18,0.555,0.0286,0.0001850243,226
2694,2,budget,7.81,0.436,0.0255,0.0002027116,92
2695,14,premium,382.39,0.778,0.0205,0.0001833961,157
2696,14,premium,249.04,0.262,0.0043,0.000171587,37
2697,14,midrange,92.29,0.599,0.0205,0.0001645486,123
2698,12,budget,20.2,0.773,0.0333,0.0002407837,215
2699,12,budget,8.19,0.285,0.02,0.0002912571,132
2700,10,budget,14.25,0.923,0.04,0.0002288617,281
2701,12,premium,1035.69,0.521,0.007,0.0001668101,311
2702,14,budget,5.75,0.374,0.0245,0.0002633243,204
2703,3,budget,21.37,0.419,0.0207,0.0001533622,124
2704,5,midrange,50.08,0.504,0.0199,0.0010845104,110
2705,2,budget,18.66,0.399,0.0206,0.0003577146,199
2706,15,midrange,87.66,0.633,0.022,0.0001725099,262
2707,8,budget,16.12,0.725,0.0326,0.0001569079,46
2708,12,midrange,98.03,0.575,0.0194,0.000183595,163
2709,14,budget,21.57,0.57,0.0259,0.0002394652,160
2710,15,budget,9.72,0.836,0.0386,0.0002643465,104
2711,3,budget,10.29,0.476,0.0257,0.0001736545,86
2712,14,budget,23.9,0.717,0.0306,0.0002302825,306
2713,14,midrange,86.79,0.92,0.0321,0.000158204,157
2714,1,budget,17.16,0.416,0.0215,0.0003030456,210
2715,13,budget,22.7,0.715,0.0308,0.0002179206,13
2716,7,midrange,27.09,0.961,0.0386,0.0002139067,103
2717,12,budget,8.91,0.647,0.0323,0.0001962813,81
2718,10,midrange,123.02,0.983,0.0327,0.0003394371,119
2719,4,midrange,137.16,0.483,0.0147,0.0004352172,307
2720,3,budget,25.0,0.673,0.0289,0.0001630386,208
2721,3,midrange,24.04,0.483,0.0224,0.0001842338,329
2722,3,budget,13.72,0.253,0.0167,0.0001528137,154
2723,11,budget,21.02,0.998,0.041,0.0001799682,281
2724,7,budget,10.07,0.43,0.0242,0.000173812,58
2725,4,midrange,93.09,0.98,0.0338,0.0001574419,297
2726,12,midrange,95.16,0.74,0.0253,0.0001576351,222
2727,12,budget,10.81,0.928,0.0414,0.0002763078,14
2728,11,premium,220.27,0.975,0.0298,0.0001896915,251
2729,15,budget,12.66,0.676,0.0319,0.0002646494,174
2730,7,premium,997.71,1.0,0.0239,0.0001931689,0
2731,14,midrange,29.91,0.825,0.0335,0.0001981145,309
2732,2,premium,153.74,0.643,0.0198,0.0002256656,195
2733,13,premium,77.82,0.741,0.0263,0.0001575648,221
2734,15,premium,138.0,0.396,0.0116,0.0002664376,210
2735,14,budget,7.85,0.258,0.0192,0.0001586235,33
2736,11,midrange,70.41,0.443,0.0163,0.0001608163,121
2737,11,midrange,19.24,0.576,0.0266,0.0001598892,256
2738,7,midrange,40.15,0.421,0.018,0.0002318377,123
2739,12,budget,7.89,0.636,0.0324,0.0001721209,324
2740,13,premium,202.14,0.743,0.0221,0.0002182751,115
2741,15,budget,9.03,0.742,0.0356,0.0002079058,167
2742,9,budget,31.71,0.92,0.0365,0.0001947796,162
2743,1,midrange,86.64,0.975,0.034,0.0001642904,6
2744,11,budget,24.23,0.918,0.0376,0.0001541381,296
2745,3,midrange,26.44,0.715,0.0301,0.0001946794,49
2746,4,budget,51.61,0.404,0.0163,0.0002756935,171
2747,6,midrange,130.54,0.958,0.0316,0.000179024,331
2748,12,midrange,26.5,0.381,0.0184,0.0001834126,362
2749,3,budget,11.77,0.364,0.0213,0.0001948254,84
2750,3,midrange,87.25,0.488,0.0169,0.0001983898,137
2751,1,budget,10.71,0.68,0.0327,0.0001708474,206
2752,14,midrange,41.11,0.761,0.0298,0.0001979945,255
2753,12,premium,537.91,0.26,0.002,0.0003804367,91
2754,1,budget,6.4,0.834,0.0402,0.0001648253,200
2755,1,midrange,159.77,0.381,0.0105,0.0002185112,304
2756,11,budget,7.89,0.472,0.0267,0.0003720135,278
2757,4,midrange,31.7,0.492,0.0215,0.0007316925,300
2758,11,midrange,18.72,0.499,0.0241,0.000248429,324
2759,8,budget,21.79,0.82,0.0346,0.0001943225,314
2760,15,midrange,190.49,0.281,0.0062,0.0001561958,186
2761,4,budget,46.78,0.397,0.0165,0.0001522234,355
2762,12,budget,44.1,0.267,0.0122,0.0001713858,180
2763,1,premium,342.37,0.834,0.0229,0.0001879219,258
2764,15,budget,20.22,0.988,0.0408,0.0005265252,344
2765,15,midrange,63.72,0.745,0.0273,0.0002075932,15
2766,13,budget,5.2,0.693,0.036,0.0002206435,340
2767,9,midrange,229.26,0.931,0.0281,0.0002331499,299
2768,4,midrange,88.94,0.441,0.0152,0.0001683349,363
2769,14,budget,13.34,0.3,0.0185,0.0001581414,282
2770,12,budget,19.82,0.632,0.0285,0.0001743915,57
2771,4,budget,44.43,0.445,0.0184,0.0004535265,110
2772,9,premium,250.12,0.588,0.0157,0.0001603237,1
2773,9,budget,38.97,0.592,0.0241,0.0001759523,221
2774,14,budget,22.33,0.489,0.0229,0.0001810191,159
2775,12,midrange,151.33,0.615,0.0189,0.000248227,173
2776,12,budget,7.14,0.535,0.0293,0.0002229948,267
2777,12,budget,9.9,0.335,0.021,0.0002480183,299
2778,4,budget,23.17,0.9,0.0372,0.0002425478,26
2779,7,budget,35.6,0.776,0.031,0.0002418828,334
2780,1,midrange,159.14,0.281,0.007,0.0001614592,136
2781,13,premium,331.7,0.337,0.0057,0.0009098168,274
2782,8,premium,253.14,0.322,0.0064,0.0002847419,212
2783,8,premium,235.71,0.296,0.0058,0.0001785875,161
2784,4,budget,32.53,0.294,0.0145,0.0003038433,77
2785,4,budget,13.7,0.368,0.0208,0.0004467504,69
2786,11,midrange,62.38,0.886,0.0323,0.0005155561,266
2787,4,premium,1169.39,0.871,0.0187,0.0003898631,117
2788,1,midrange,44.96,0.837,0.0321,0.0002048819,83
2789,13,budget,10.15,0.711,0.034,0.0001761427,2
2790,7,midrange,23.15,0.793,0.0334,0.0001774366,306
2791,7,midrange,37.37,0.804,0.0317,0.0005703017,144
2792,8,premium,891.56,0.917,0.0215,0.0003736845,127
2793,14,midrange,39.24,0.799,0.0313,0.0002008798,135
2794,6,budget,11.82,0.802,0.0366,0.0001918938,218
2795,13,budget,5.86,0.853,0.0412,0.0001900412,175
2796,15,budget,9.92,0.667,0.0326,0.0002379288,198
2797,12,budget,26.49,0.41,0.0194,0.0005433711,101
2798,8,premium,714.32,0.313,0.002,0.0001761824,108
2799,13,budget,13.46,0.564,0.0277,0.0002780369,314
2800,9,budget,25.55,0.319,0.0164,0.0002199932,160
2801,8,budget,13.26,0.377,0.0212,0.0002180119,355
2802,10,midrange,87.15,0.268,0.0092,0.0005112677,308
2803,6,midrange,32.68,0.475,0.0208,0.0004103425,259
2804,3,budget,31.29,0.977,0.0386,0.0002662445,200
2805,8,premium,169.83,0.534,0.0156,0.0001908733,305
2806,3,budget,11.37,0.431,0.0238,0.0002170544,20
2807,8,budget,9.75,0.553,0.0287,0.0001533438,182
2808,11,budget,27.06,0.476,0.0217,0.0002596759,260
2809,15,midrange,39.32,0.755,0.0298,0.0004160804,39
